file name,total_blinks,blink duration (mean),blink duration (max),earlyStage_blinks,midStage_blinks,lateStage_blinks,inter-blink intervals (mean),inter-blink intervals (std),burst counts,mismatch Counts,blink ratio near switch,naturalness score,grid counts per blink (mean),Stress Score,Stress Group,Stage Type,different clusters
gaze_log_20250629_113036.csv,27,0.126459969414605,0.2081198692321777,10,4,13,2.747955377285297,2.85063847483513,16,128,0.1111111111111111,0.0452674897119341,3.1481481481481484,61,Mid,late type,1
gaze_log_20250627_130231.csv,4,0.131890058517456,0.1392700672149658,3,1,0,5.282906611760457,3.0641101066834886,0,26,0.0,0.0,4.0,37,Mid,early type,0
gaze_log_20250629_184835.csv,11,0.1095245317979292,0.1942601203918457,9,0,2,6.112293028831482,11.189476620797311,5,84,0.0909090909090909,0.0495867768595041,1.5454545454545454,61,Mid,early type,0
gaze_log_20250629_174522.csv,32,0.1140046864748001,0.2223100662231445,14,4,14,2.3262748410624843,2.537202588435983,21,219,0.0625,0.021484375,3.96875,41,Mid,,1
gaze_log_20250628_131402.csv,21,0.0992090702056884,0.1388301849365234,10,1,10,3.642461001873016,3.542601980983606,7,111,0.0476190476190476,0.0317460317460317,2.761904761904762,59,Mid,,1
gaze_log_20250628_165906.csv,1,0.0834603309631347,0.0834603309631347,1,0,0,0.0,0.0,0,6,0.0,0.0,3.0,40,Mid,early type,0
gaze_log_20250629_152254.csv,27,0.1440569912945782,0.3607101440429687,16,7,4,3.2500923046698937,3.551217665501309,13,144,0.1111111111111111,0.0576131687242798,3.2962962962962963,36,Mid,early type,1
gaze_log_20250627_141033.csv,7,0.0970058100564139,0.1248302459716796,1,2,4,7.009865005811055,5.020353948050206,0,39,0.0,0.0,3.142857142857143,48,Mid,late type,0
gaze_log_20250628_153442.csv,4,0.1006649732589721,0.1246998310089111,3,1,0,5.791930039723714,3.894947588085639,0,44,0.0,0.0,3.0,52,Mid,early type,0
gaze_log_20250627_131932.csv,1,0.0968697071075439,0.0968697071075439,0,0,1,0.0,0.0,0,29,0.0,0.0,3.0,41,Mid,late type,0
gaze_log_20250627_170946.csv,2,0.0899850130081176,0.0968902111053466,0,1,1,38.42034983634949,0.0,0,44,0.0,0.0,2.5,35,Mid,uniform,0
gaze_log_20250629_153200.csv,39,0.2500781646141639,0.9998798370361328,38,1,0,1.1104465785779452,2.557384447653948,35,3063,0.1282051282051282,0.0131492439184746,3.6666666666666665,60,Mid,early type,2
gaze_log_20250628_132540.csv,3,0.087916612625122,0.0972700119018554,3,0,0,4.737715005874634,2.431834936141968,0,171,0.0,0.0,5.0,63,Mid,early type,0
gaze_log_20250629_121154.csv,12,0.1122525731722513,0.2228701114654541,6,2,4,5.784480918537486,3.204816133624521,1,69,0.0,0.0,3.75,71,High,early type,0
gaze_log_20250629_132114.csv,18,0.1233766343858507,0.4581398963928222,3,6,9,4.099924115573659,3.7873081917327256,6,99,0.0,0.0,2.833333333333333,47,Mid,late type,1
gaze_log_20250629_130703.csv,33,0.1383451476241603,0.5974001884460449,15,8,10,2.0756765604019165,1.5701599485661186,22,175,0.1212121212121212,0.0404040404040404,3.6666666666666665,53,Mid,early type,1
